ParticipantID,Task,NumFixations,FixationDuration_Sum,FixationDuration_Average,FixationDuration_StandardDeviation,Saccade_length_Sum,Saccade_length_Average,Saccade_length_StandardDeviation,Saccade_absolute_angle_Sum,Saccade_absolute_angle_Average,Saccade_absolute_angle_StandardDeviation,Saccade_relative_angle_Sum,Saccade_relative_angle_Average,Saccade_relative_angle_StandardDeviation,Question_AOI_NumberOfFixations,Question_AOI_FixationDurationSum,Question_AOI_FixationDurationMean,Question_AOI_LongestFixationInAOI,Question_AOI_ProportionOfTotalFixations,Question_AOI_ProportionOFTotalFixationDuration,Title_AOI_NumberOfFixations,Title_AOI_FixationDurationSum,Title_AOI_FixationDurationMean,Title_AOI_LongestFixationInAOI,Title_AOI_ProportionOfTotalFixations,Title_AOI_ProportionOFTotalFixationDuration,LabelBox_AOI_NumberOfFixations,LabelBox_AOI_FixationDurationSum,LabelBox_AOI_FixationDurationMean,LabelBox_AOI_LongestFixationInAOI,LabelBox_AOI_ProportionOfTotalFixations,LabelBox_AOI_ProportionOFTotalFixationDuration,OptionBox_AOI_NumberOfFixations,OptionBox_AOI_FixationDurationSum,OptionBox_AOI_FixationDurationMean,OptionBox_AOI_LongestFixationInAOI,OptionBox_AOI_ProportionOfTotalFixations,OptionBox_AOI_ProportionOFTotalFixationDuration,Answers_AOI_NumberOfFixations,Answers_AOI_FixationDurationSum,Answers_AOI_FixationDurationMean,Answers_AOI_LongestFixationInAOI,Answers_AOI_ProportionOfTotalFixations,Answers_AOI_ProportionOFTotalFixationDuration,XAxis_AOI_NumberOfFixations,XAxis_AOI_FixationDurationSum,XAxis_AOI_FixationDurationMean,XAxis_AOI_LongestFixationInAOI,XAxis_AOI_ProportionOfTotalFixations,XAxis_AOI_ProportionOFTotalFixationDuration,YAxis_AOI_NumberOfFixations,YAxis_AOI_FixationDurationSum,YAxis_AOI_FixationDurationMean,YAxis_AOI_LongestFixationInAOI,YAxis_AOI_ProportionOfTotalFixations,YAxis_AOI_ProportionOFTotalFixationDuration,Graph_AOI_NumberOfFixations,Graph_AOI_FixationDurationSum,Graph_AOI_FixationDurationMean,Graph_AOI_LongestFixationInAOI,Graph_AOI_ProportionOfTotalFixations,Graph_AOI_ProportionOFTotalFixationDuration,NoAOI_AOI_NumberOfFixations,NoAOI_AOI_FixationDurationSum,NoAOI_AOI_FixationDurationMean,NoAOI_AOI_LongestFixationInAOI,NoAOI_AOI_ProportionOfTotalFixations,NoAOI_AOI_ProportionOFTotalFixationDuration
8,DH5,221,48239,218.2760181,0,39918.58742,180.6270924,0,19798.11109,89.58421309,0,18739.70477,84.79504419,0,31,6604,0,969,0.140271493,0.136901677,2,434,0,292,0.009049774,0.00899687,7,1344,0,292,0.031674208,0.027861274,20,3096,0,292,0.090497738,0.064180435,13,2602,0,446,0.058823529,0.053939758,7,1253,0,292,0.031674208,0.025974834,1,292,0,292,0.004524887,0.006053193,94,24557,0,1555,0.425339367,0.509069425,54,10393,0,725,0.244343891,0.215448081
8,CH2,112,19695,175.8482143,0,19636.14281,175.3227037,0,9422.960798,84.13357855,0,10917.56102,97.47822335,0,26,4419,0,268,0.232142857,0.224371668,1,233,0,233,0.008928571,0.011830414,20,3600,0,349,0.178571429,0.18278751,6,1009,0,233,0.053571429,0.051231277,2,581,0,348,0.017857143,0.029499873,1,233,0,233,0.008928571,0.011830414,1,233,0,233,0.008928571,0.011830414,27,4956,0,658,0.241071429,0.251637471,36,6295,0,512,0.321428571,0.31962427
8,DL6,90,15522,172.4666667,0,17543.68434,194.929826,0,7439.373373,82.65970415,0,8193.368473,91.03742747,0,11,1630,0,209,0.122222222,0.105012241,19,3379,0,325,0.211111111,0.217691019,2,307,0,158,0.022222222,0.019778379,2,349,0,200,0.022222222,0.022484216,5,1185,0,492,0.055555556,0.076343255,3,358,0,149,0.033333333,0.023064038,4,781,0,217,0.044444444,0.050315681,11,1661,0,338,0.122222222,0.107009406,41,7064,0,885,0.455555556,0.455095993
8,CH9,46,7155,155.5434783,0,11681.00374,253.934864,0,3810.321506,82.83307621,0,4383.088079,95.28452347,0,16,2606,0,251,0.347826087,0.364220825,1,125,0,125,0.02173913,0.0174703,4,954,0,575,0.086956522,0.133333333,3,365,0,132,0.065217391,0.051013277,7,845,0,155,0.152173913,0.118099231,2,241,0,125,0.043478261,0.033682739,1,125,0,125,0.02173913,0.0174703,9,1109,0,157,0.195652174,0.154996506,11,1785,0,223,0.239130435,0.249475891
8,CL2,53,9193,173.4528302,0,9810.525579,185.1042562,0,4245.210912,80.09831909,0,4799.881215,90.5637965,0,10,1632,0,250,0.188679245,0.177526379,1,200,0,200,0.018867925,0.021755684,1,200,0,200,0.018867925,0.021755684,9,1375,0,267,0.169811321,0.149570325,6,1242,0,327,0.113207547,0.135102796,2,324,0,200,0.037735849,0.035244208,1,200,0,200,0.018867925,0.021755684,19,3851,0,1028,0.358490566,0.418905689,12,1769,0,200,0.226415094,0.192429022
8,CH7,101,18913,187.2574257,0,15971.33627,158.1320423,0,8835.689159,87.48207088,0,9071.771752,89.81952229,0,47,9257,0,484,0.465346535,0.4894517,2,304,0,163,0.01980198,0.0160736,17,2504,0,202,0.168316832,0.132395707,1,163,0,163,0.00990099,0.008618411,4,539,0,163,0.03960396,0.028498916,1,163,0,163,0.00990099,0.008618411,1,163,0,163,0.00990099,0.008618411,4,556,0,163,0.03960396,0.029397769,32,6568,0,969,0.316831683,0.347274362
8,DL5,69,11201,162.3333333,0,17515.01834,253.8408454,0,5332.531661,77.28306755,0,5964.605681,86.4435606,0,16,2931,0,304,0.231884058,0.261673065,10,1454,0,213,0.144927536,0.129809838,4,1046,0,616,0.057971014,0.093384519,2,245,0,134,0.028985507,0.021873047,1,134,0,134,0.014492754,0.011963218,1,134,0,134,0.014492754,0.011963218,4,601,0,200,0.057971014,0.053655924,14,2047,0,263,0.202898551,0.18275154,25,3681,0,202,0.362318841,0.328631372
8,DL12,63,9750,154.7619048,0,14930.01414,236.9843515,0,5384.400036,85.46666724,0,6197.732623,98.37670831,0,30,4879,0,522,0.476190476,0.500410256,1,159,0,159,0.015873016,0.016307692,2,267,0,159,0.031746032,0.027384615,1,159,0,159,0.015873016,0.016307692,6,962,0,196,0.095238095,0.098666667,2,275,0,159,0.031746032,0.028205128,1,159,0,159,0.015873016,0.016307692,11,2075,0,721,0.174603175,0.212820513,17,2087,0,177,0.26984127,0.214051282
8,CL11,56,10486,187.25,0,11592.22394,207.0039989,0,4982.158072,88.96710843,0,5580.83451,99.65775911,0,20,3474,0,244,0.357142857,0.331298875,1,218,0,218,0.017857143,0.020789624,2,442,0,224,0.035714286,0.04215144,10,1687,0,227,0.178571429,0.160881175,3,1003,0,612,0.053571429,0.095651345,1,218,0,218,0.017857143,0.020789624,1,218,0,218,0.017857143,0.020789624,14,2422,0,333,0.25,0.230974633,12,2548,0,492,0.214285714,0.242990654
8,CH10,106,18518,174.6981132,0,17829.40801,168.2019624,0,9361.143202,88.31267172,0,9426.93801,88.93337745,0,6,1463,0,533,0.056603774,0.079004212,1,104,0,104,0.009433962,0.005616157,5,663,0,242,0.047169811,0.035803002,16,2048,0,209,0.150943396,0.110595097,3,379,0,142,0.028301887,0.020466573,1,104,0,104,0.009433962,0.005616157,1,104,0,104,0.009433962,0.005616157,55,9838,0,665,0.518867925,0.531266875,26,4647,0,356,0.245283019,0.250945026
8,CL4,129,27024,209.4883721,0,30706.86515,238.0377144,0,11339.18835,87.90068488,0,11853.60903,91.88844207,0,21,3309,0,325,0.162790698,0.122446714,1,291,0,291,0.007751938,0.010768206,1,291,0,291,0.007751938,0.010768206,11,1783,0,291,0.085271318,0.06597839,4,741,0,291,0.031007752,0.027420071,1,291,0,291,0.007751938,0.010768206,3,1494,0,978,0.023255814,0.055284192,35,8146,0,863,0.271317829,0.301435761,60,13006,0,995,0.465116279,0.481275903
8,DL8,39,7612,195.1794872,0,10682.4392,273.9086973,0,3186.254745,81.69883961,0,3377.815434,86.61065215,0,15,2998,0,782,0.384615385,0.393851813,1,110,0,110,0.025641026,0.014450867,1,110,0,110,0.025641026,0.014450867,3,854,0,612,0.076923077,0.112191277,5,861,0,225,0.128205128,0.113110878,1,110,0,110,0.025641026,0.014450867,1,110,0,110,0.025641026,0.014450867,8,1252,0,225,0.205128205,0.164477141,12,2087,0,268,0.307692308,0.274172359
8,DH2,29,5508,189.9310345,0,6134.218994,211.5247929,0,2714.636768,93.60816441,0,2176.094509,75.0377417,0,20,4108,0,575,0.689655172,0.745824256,1,116,0,116,0.034482759,0.021060276,1,116,0,116,0.034482759,0.021060276,1,116,0,116,0.034482759,0.021060276,2,283,0,167,0.068965517,0.051379811,1,116,0,116,0.034482759,0.021060276,1,116,0,116,0.034482759,0.021060276,2,216,0,116,0.068965517,0.039215686,8,1249,0,225,0.275862069,0.226761075
8,DL1,109,23821,218.5412844,0,22160.57038,203.3079851,0,8722.026642,80.01859305,0,10449.56069,95.86752922,0,55,14827,0,946,0.504587156,0.622433987,1,150,0,150,0.009174312,0.006296965,1,150,0,150,0.009174312,0.006296965,6,792,0,178,0.055045872,0.033247974,6,808,0,150,0.055045872,0.033919651,2,291,0,150,0.018348624,0.012216112,2,298,0,150,0.018348624,0.01250997,19,3273,0,414,0.174311927,0.137399773,25,4432,0,325,0.229357798,0.186054322
8,DL3,56,10180,181.7857143,0,11962.32128,213.6128799,0,4772.84947,85.22945482,0,4686.590725,83.68912009,0,15,2737,0,441,0.267857143,0.268860511,1,177,0,177,0.017857143,0.017387033,1,177,0,177,0.017857143,0.017387033,1,177,0,177,0.017857143,0.017387033,7,1502,0,379,0.125,0.147544204,3,477,0,177,0.053571429,0.046856582,4,620,0,177,0.071428571,0.060903733,17,2865,0,274,0.303571429,0.281434185,15,2864,0,727,0.267857143,0.281335953
8,CH1,55,9959,181.0727273,0,9652.122336,175.4931334,0,4995.135662,90.8206484,0,4745.836097,86.28792903,0,28,5202,0,350,0.509090909,0.522341601,1,107,0,107,0.018181818,0.010744051,5,821,0,217,0.090909091,0.082437996,7,982,0,169,0.127272727,0.098604278,1,107,0,107,0.018181818,0.010744051,1,107,0,107,0.018181818,0.010744051,1,107,0,107,0.018181818,0.010744051,7,1624,0,716,0.127272727,0.163068581,12,1758,0,217,0.218181818,0.176523747
8,CH5,172,30260,175.9302326,0,38105.2995,221.542439,0,13952.38634,81.11852521,0,16375.29015,95.2051753,0,29,4960,0,387,0.168604651,0.163912756,1,150,0,150,0.005813953,0.004957039,24,3712,0,253,0.139534884,0.122670192,6,846,0,158,0.034883721,0.0279577,15,1920,0,200,0.087209302,0.063450099,5,695,0,176,0.029069767,0.022967614,1,150,0,150,0.005813953,0.004957039,30,5543,0,714,0.174418605,0.183179114,69,13484,0,638,0.401162791,0.445604759
8,DL13,83,14049,169.2650602,0,22393.88607,269.8058563,0,6833.67497,82.33343338,0,7055.279096,85.00336261,0,12,2136,0,349,0.144578313,0.152039291,1,150,0,150,0.012048193,0.010676917,2,275,0,150,0.024096386,0.019574347,2,268,0,150,0.024096386,0.019076091,2,466,0,316,0.024096386,0.033169621,2,275,0,150,0.024096386,0.019574347,1,150,0,150,0.012048193,0.010676917,29,4983,0,552,0.34939759,0.354687166,40,6546,0,400,0.481927711,0.465940636
8,CL9,36,6780,188.3333333,0,10198.24646,283.2846238,0,3036.798982,84.35552728,0,2977.077028,82.69658412,0,5,812,0,299,0.138888889,0.119764012,1,115,0,115,0.027777778,0.016961652,3,379,0,160,0.083333333,0.055899705,1,115,0,115,0.027777778,0.016961652,4,429,0,115,0.111111111,0.063274336,1,115,0,115,0.027777778,0.016961652,1,115,0,115,0.027777778,0.016961652,6,828,0,208,0.166666667,0.122123894,22,4792,0,991,0.611111111,0.706784661
8,CL13,42,7554,179.8571429,0,6151.651678,146.4678971,0,3247.924648,77.33153925,0,3562.999785,84.83332822,0,7,1417,0,308,0.166666667,0.187582738,1,147,0,147,0.023809524,0.019459889,1,147,0,147,0.023809524,0.019459889,1,147,0,147,0.023809524,0.019459889,8,1066,0,175,0.19047619,0.141117289,1,147,0,147,0.023809524,0.019459889,1,147,0,147,0.023809524,0.019459889,6,842,0,166,0.142857143,0.111464125,24,4670,0,392,0.571428571,0.618215515
8,DH3,182,32780,180.1098901,0,34383.53561,188.9205254,0,15340.47748,84.28833778,0,17719.96391,97.36243904,0,15,2919,0,424,0.082417582,0.0890482,2,458,0,275,0.010989011,0.013971934,8,2778,0,1027,0.043956044,0.084746797,4,702,0,275,0.021978022,0.021415497,10,1876,0,275,0.054945055,0.057230018,1,275,0,275,0.005494505,0.008389262,7,1242,0,317,0.038461538,0.037888957,47,6774,0,275,0.258241758,0.206650397,96,17956,0,896,0.527472527,0.547773032
8,CL7,51,7778,152.5098039,0,14704.79099,288.3292351,0,4703.102334,92.21769282,0,4523.863255,88.70320109,0,5,760,0,205,0.098039216,0.097711494,1,109,0,109,0.019607843,0.014013885,1,109,0,109,0.019607843,0.014013885,5,640,0,211,0.098039216,0.082283363,9,1304,0,212,0.176470588,0.167652353,4,598,0,184,0.078431373,0.076883518,1,109,0,109,0.019607843,0.014013885,15,2009,0,207,0.294117647,0.25829262,18,3012,0,649,0.352941176,0.387246079
8,CL15,31,5767,186.0322581,0,5685.059411,183.3890133,0,2613.077692,84.29282876,0,2194.549196,70.79190955,0,7,1502,0,359,0.225806452,0.260447373,1,208,0,208,0.032258065,0.036067279,1,208,0,208,0.032258065,0.036067279,3,429,0,208,0.096774194,0.074388764,3,445,0,208,0.096774194,0.07716317,1,208,0,208,0.032258065,0.036067279,1,208,0,208,0.032258065,0.036067279,2,341,0,208,0.064516129,0.05912953,20,3882,0,491,0.64516129,0.673140281
8,DH7,92,15831,172.076087,0,23200.31844,252.1773744,0,8137.046923,88.44616221,0,8377.347668,91.05812683,0,2,308,0,208,0.02173913,0.019455499,1,100,0,100,0.010869565,0.00631672,4,462,0,145,0.043478261,0.029183248,5,704,0,233,0.054347826,0.044469711,8,1233,0,350,0.086956522,0.077885162,4,463,0,125,0.043478261,0.029246415,1,100,0,100,0.010869565,0.00631672,53,10133,0,1147,0.576086957,0.640073274,22,3128,0,183,0.239130435,0.197587013
8,DL14,37,7031,190.027027,0,11123.00438,300.62174,0,3426.864756,92.61796639,0,3172.942178,85.755194,0,4,1180,0,761,0.108108108,0.167828189,1,761,0,761,0.027027027,0.108234959,1,761,0,761,0.027027027,0.108234959,2,903,0,761,0.054054054,0.128431233,4,1367,0,761,0.108108108,0.194424691,1,761,0,761,0.027027027,0.108234959,1,761,0,761,0.027027027,0.108234959,5,1486,0,761,0.135135135,0.211349737,26,5139,0,761,0.702702703,0.730905988
8,CL1,33,6644,201.3333333,0,4729.088768,143.3057202,0,1892.902186,57.3606723,0,3735.630981,113.2009388,0,4,575,0,167,0.121212121,0.08654425,1,167,0,167,0.03030303,0.025135461,1,167,0,167,0.03030303,0.025135461,1,167,0,167,0.03030303,0.025135461,1,167,0,167,0.03030303,0.025135461,1,167,0,167,0.03030303,0.025135461,1,167,0,167,0.03030303,0.025135461,1,167,0,167,0.03030303,0.025135461,30,6236,0,779,0.909090909,0.93859121
8,DH10,61,9493,155.6229508,0,18527.9619,303.7370803,0,5314.80877,87.12801262,0,6029.223684,98.83973253,0,8,1645,0,488,0.131147541,0.173285579,1,150,0,150,0.016393443,0.015801117,2,284,0,150,0.032786885,0.029916781,4,644,0,217,0.06557377,0.067839461,5,714,0,168,0.081967213,0.075213315,3,458,0,200,0.049180328,0.048246076,4,793,0,309,0.06557377,0.083535236,13,1555,0,150,0.213114754,0.163804909,29,4450,0,279,0.475409836,0.468766459
8,CL5,34,6786,199.5882353,0,5886.676688,173.1375496,0,2765.215756,81.32987519,0,3054.795963,89.8469401,0,1,116,0,116,0.029411765,0.017094017,1,116,0,116,0.029411765,0.017094017,2,220,0,116,0.058823529,0.032419688,5,638,0,150,0.147058824,0.094017094,1,116,0,116,0.029411765,0.017094017,1,116,0,116,0.029411765,0.017094017,1,116,0,116,0.029411765,0.017094017,1,116,0,116,0.029411765,0.017094017,29,6160,0,772,0.852941176,0.907751253
8,DL4,54,8811,163.1666667,0,15909.14446,294.6137863,0,5092.971997,94.31429624,0,4425.282361,81.94967336,0,2,316,0,191,0.037037037,0.035864261,1,125,0,125,0.018518519,0.014186812,1,125,0,125,0.018518519,0.014186812,1,125,0,125,0.018518519,0.014186812,7,1641,0,649,0.12962963,0.186244467,2,225,0,125,0.037037037,0.025536261,1,125,0,125,0.018518519,0.014186812,12,1833,0,250,0.222222222,0.20803541,35,5296,0,267,0.648148148,0.601066848
8,CL10,37,5998,162.1081081,0,11038.85011,298.3473004,0,3284.638136,88.77400367,0,2766.15938,74.76106433,0,2,284,0,175,0.054054054,0.047349116,1,175,0,175,0.027027027,0.029176392,1,175,0,175,0.027027027,0.029176392,1,175,0,175,0.027027027,0.029176392,3,473,0,183,0.081081081,0.07885962,1,175,0,175,0.027027027,0.029176392,1,175,0,175,0.027027027,0.029176392,3,618,0,276,0.081081081,0.103034345,32,5148,0,312,0.864864865,0.858286095
8,DL11,28,5309,189.6071429,0,7003.590381,250.1282279,0,1848.649494,66.02319622,0,2258.047057,80.64453776,0,1,124,0,124,0.035714286,0.023356564,1,124,0,124,0.035714286,0.023356564,1,124,0,124,0.035714286,0.023356564,2,248,0,124,0.071428571,0.046713129,1,124,0,124,0.035714286,0.023356564,1,124,0,124,0.035714286,0.023356564,1,124,0,124,0.035714286,0.023356564,11,1652,0,283,0.392857143,0.311169712,17,3657,0,569,0.607142857,0.688830288
8,DH9,44,7515,170.7954545,0,11223.56361,255.0809911,0,3915.644992,88.99193163,0,4166.875707,94.70172062,0,2,260,0,159,0.045454545,0.034597472,1,159,0,159,0.022727273,0.021157685,6,1154,0,303,0.136363636,0.153559548,1,159,0,159,0.022727273,0.021157685,3,753,0,492,0.068181818,0.100199601,2,292,0,159,0.045454545,0.038855622,1,159,0,159,0.022727273,0.021157685,6,890,0,200,0.136363636,0.118429807,30,4961,0,337,0.681818182,0.660146374
8,DL9,24,3955,164.7916667,0,5339.293339,222.4705558,0,2203.501301,91.8125542,0,2298.023514,95.75097975,0,1,133,0,133,0.041666667,0.033628319,1,133,0,133,0.041666667,0.033628319,1,133,0,133,0.041666667,0.033628319,8,1215,0,226,0.333333333,0.307206068,1,133,0,133,0.041666667,0.033628319,1,133,0,133,0.041666667,0.033628319,1,133,0,133,0.041666667,0.033628319,2,288,0,155,0.083333333,0.072819216,16,2718,0,535,0.666666667,0.687231353
8,CL12,52,7808,150.1538462,0,12296.38469,236.4689363,0,4899.302299,94.21735191,0,4693.321794,90.25618835,0,4,510,0,158,0.076923077,0.065317623,1,102,0,102,0.019230769,0.013063525,1,102,0,102,0.019230769,0.013063525,1,102,0,102,0.019230769,0.013063525,9,1274,0,191,0.173076923,0.163165984,2,244,0,142,0.038461538,0.03125,1,102,0,102,0.019230769,0.013063525,13,1803,0,191,0.25,0.230917008,28,4385,0,291,0.538461538,0.561603484
8,DL10,32,5775,180.46875,0,5214.07065,162.9397078,0,2738.184555,85.56826736,0,2991.360001,93.48000003,0,4,602,0,174,0.125,0.104242424,1,174,0,174,0.03125,0.03012987,1,174,0,174,0.03125,0.03012987,2,354,0,180,0.0625,0.061298701,1,174,0,174,0.03125,0.03012987,1,174,0,174,0.03125,0.03012987,1,174,0,174,0.03125,0.03012987,2,364,0,190,0.0625,0.063030303,27,4977,0,474,0.84375,0.861818182
8,DH1,12,1923,160.25,0,3525.657668,293.8048056,0,776.0440342,64.67033618,0,953.8757091,79.48964242,0,3,577,0,233,0.25,0.300052002,1,233,0,233,0.083333333,0.121164847,1,233,0,233,0.083333333,0.121164847,1,233,0,233,0.083333333,0.121164847,2,374,0,233,0.166666667,0.19448778,2,382,0,233,0.166666667,0.198647946,1,233,0,233,0.083333333,0.121164847,5,784,0,233,0.416666667,0.407696308,4,738,0,233,0.333333333,0.383775351
8,DH8,39,7096,181.9487179,0,10854.17358,278.3121431,0,3173.639502,81.37537185,0,4037.063324,103.5144442,0,2,232,0,125,0.051282051,0.032694476,1,107,0,107,0.025641026,0.015078918,3,331,0,122,0.076923077,0.046645998,1,107,0,107,0.025641026,0.015078918,2,458,0,351,0.051282051,0.064543405,1,107,0,107,0.025641026,0.015078918,1,107,0,107,0.025641026,0.015078918,5,725,0,175,0.128205128,0.102170237,31,5778,0,541,0.794871795,0.814261556
8,DL15,28,5312,189.7142857,0,5486.378663,195.9420951,0,2146.021732,76.6436333,0,2927.1502,104.5410786,0,2,351,0,192,0.071428571,0.066076807,1,192,0,192,0.035714286,0.036144578,1,192,0,192,0.035714286,0.036144578,4,583,0,192,0.142857143,0.109751506,1,192,0,192,0.035714286,0.036144578,1,192,0,192,0.035714286,0.036144578,1,192,0,192,0.035714286,0.036144578,10,1673,0,318,0.357142857,0.314947289,15,3281,0,637,0.535714286,0.617658133
8,CL8,79,15251,193.0506329,0,17112.80031,216.6177255,0,6722.198446,85.09111957,0,7346.624548,92.99524744,0,3,525,0,250,0.037974684,0.034423972,2,402,0,250,0.025316456,0.026358927,1,250,0,250,0.012658228,0.016392368,3,616,0,250,0.037974684,0.040390794,6,906,0,250,0.075949367,0.059405941,1,250,0,250,0.012658228,0.016392368,1,250,0,250,0.012658228,0.016392368,14,2795,0,711,0.17721519,0.183266671,56,11257,0,450,0.708860759,0.738115533
8,CL14,37,7335,198.2432432,0,10108.96759,273.2153403,0,3009.261003,81.33137846,0,3971.169299,107.3289,0,2,853,0,665,0.054054054,0.116291752,1,665,0,665,0.027027027,0.090661213,1,665,0,665,0.027027027,0.090661213,1,665,0,665,0.027027027,0.090661213,7,2100,0,665,0.189189189,0.286298569,1,665,0,665,0.027027027,0.090661213,1,665,0,665,0.027027027,0.090661213,8,1689,0,665,0.216216216,0.230265849,23,4688,0,665,0.621621622,0.639127471
8,DL7,45,8614,191.4222222,0,15090.10731,335.335718,0,3411.838897,75.81864215,0,4717.622282,104.8360507,0,1,167,0,167,0.022222222,0.019387044,1,167,0,167,0.022222222,0.019387044,1,167,0,167,0.022222222,0.019387044,8,1233,0,208,0.177777778,0.143139076,3,376,0,167,0.066666667,0.043649872,1,167,0,167,0.022222222,0.019387044,2,812,0,645,0.044444444,0.09426515,6,1589,0,915,0.133333333,0.184467147,30,5272,0,358,0.666666667,0.612026933
8,CL6,37,6659,179.972973,0,10887.30147,294.251391,0,3283.60889,88.74618622,0,2671.692856,72.20791502,0,1,292,0,292,0.027027027,0.043850428,1,292,0,292,0.027027027,0.043850428,1,292,0,292,0.027027027,0.043850428,4,1514,0,914,0.108108108,0.227361466,4,743,0,292,0.108108108,0.111578315,1,292,0,292,0.027027027,0.043850428,1,292,0,292,0.027027027,0.043850428,8,1256,0,292,0.216216216,0.188616909,24,4022,0,292,0.648648649,0.603994594
8,DL2,48,8246,171.7916667,0,12704.12979,264.6693706,0,3876.620436,80.76292575,0,4496.037464,93.66744717,0,1,150,0,150,0.020833333,0.018190638,1,150,0,150,0.020833333,0.018190638,1,150,0,150,0.020833333,0.018190638,3,384,0,150,0.0625,0.046568033,3,559,0,209,0.0625,0.067790444,1,150,0,150,0.020833333,0.018190638,1,150,0,150,0.020833333,0.018190638,10,1406,0,175,0.208333333,0.170506912,35,6347,0,789,0.729166667,0.769706524
8,CL3,38,7288,191.7894737,0,10440.42753,274.748093,0,3302.163625,86.89904277,0,3121.383973,82.14168349,0,8,1496,0,291,0.210526316,0.205268935,1,291,0,291,0.026315789,0.03992865,1,291,0,291,0.026315789,0.03992865,1,291,0,291,0.026315789,0.03992865,2,399,0,291,0.052631579,0.05474753,2,674,0,383,0.052631579,0.09248079,1,291,0,291,0.026315789,0.03992865,14,3337,0,807,0.368421053,0.45787596,16,2546,0,291,0.421052632,0.349341383
8,CH8,63,9721,154.3015873,0,13753.71321,218.3129081,0,5684.726463,90.23375338,0,4848.864626,76.96610518,0,2,284,0,184,0.031746032,0.029215101,1,100,0,100,0.015873016,0.010287008,1,100,0,100,0.015873016,0.010287008,1,100,0,100,0.015873016,0.010287008,1,100,0,100,0.015873016,0.010287008,2,200,0,100,0.031746032,0.020574015,1,100,0,100,0.015873016,0.010287008,42,6150,0,392,0.666666667,0.632650962,20,3387,0,733,0.317460317,0.348420944
10,DH7,179,42108,235.2402235,0,27454.07181,153.3747028,0,14322.69343,80.01504711,0,16631.95793,92.91596611,0,25,6636,0,841,0.139664804,0.157594756,1,181,0,181,0.005586592,0.004298471,11,3352,0,914,0.061452514,0.079604826,5,899,0,351,0.027932961,0.021349862,7,1689,0,333,0.039106145,0.040111143,2,314,0,181,0.011173184,0.007457015,4,563,0,181,0.022346369,0.013370381,58,13036,0,847,0.324022346,0.309584877,74,16886,0,614,0.413407821,0.401016434
10,CL14,112,29439,262.8482143,0,18189.06639,162.4023785,0,8840.85297,78.93618723,0,11430.29181,102.0561769,0,15,3599,0,620,0.133928571,0.122252794,10,3285,0,875,0.089285714,0.111586671,7,1823,0,302,0.0625,0.061924658,19,3764,0,392,0.169642857,0.127857604,7,1434,0,302,0.0625,0.048710894,1,302,0,302,0.008928571,0.010258501,1,302,0,302,0.008928571,0.010258501,3,732,0,302,0.026785714,0.024864975,57,16614,0,903,0.508928571,0.564353409
10,CL5,48,12019,250.3958333,0,12130.38,252.7162501,0,3710.858722,77.3095567,0,4250.163818,88.54507953,0,1,192,0,192,0.020833333,0.015974707,5,1407,0,613,0.104166667,0.117064648,2,450,0,258,0.041666667,0.037440719,5,937,0,302,0.104166667,0.077959897,3,591,0,258,0.0625,0.049172144,2,302,0,192,0.041666667,0.025126882,1,192,0,192,0.020833333,0.015974707,6,1311,0,341,0.125,0.109077294,31,8173,0,698,0.645833333,0.680006656
10,DL7,134,29601,220.9029851,0,25970.67147,193.8109811,0,9606.870732,71.69306516,0,13801.30884,102.9948421,0,16,3579,0,663,0.119402985,0.120908077,1,105,0,105,0.007462687,0.003547177,6,1274,0,433,0.044776119,0.043039087,1,105,0,105,0.007462687,0.003547177,2,283,0,178,0.014925373,0.009560488,1,105,0,105,0.007462687,0.003547177,5,853,0,265,0.037313433,0.028816594,25,5715,0,646,0.186567164,0.193067802,85,18422,0,854,0.634328358,0.62234384
10,CL6,60,13190,219.8333333,0,13801.02753,230.0171255,0,4776.876808,79.61461346,0,5856.977771,97.61629619,0,13,2586,0,433,0.216666667,0.196057619,1,133,0,133,0.016666667,0.010083397,1,133,0,133,0.016666667,0.010083397,4,737,0,284,0.066666667,0.055875663,2,558,0,425,0.033333333,0.042304776,1,133,0,133,0.016666667,0.010083397,1,133,0,133,0.016666667,0.010083397,21,4940,0,708,0.35,0.374526156,24,4901,0,399,0.4,0.371569371
10,DH10,136,31490,231.5441176,0,32957.60537,242.3353336,0,9838.414239,72.34128117,0,14454.05138,106.2797896,0,10,2435,0,349,0.073529412,0.077326135,1,349,0,349,0.007352941,0.011082883,10,2515,0,790,0.073529412,0.079866624,2,466,0,349,0.014705882,0.014798349,4,1530,0,881,0.029411765,0.048586853,1,349,0,349,0.007352941,0.011082883,12,4353,0,1259,0.088235294,0.13823436,19,4223,0,557,0.139705882,0.134106065,85,18062,0,864,0.625,0.573578914
10,CL10,87,17176,197.4252874,0,14249.42453,163.7864889,0,7576.193697,87.08268617,0,9143.702318,105.1000266,0,4,735,0,241,0.045977011,0.042792268,1,209,0,209,0.011494253,0.012168142,1,209,0,209,0.011494253,0.012168142,23,4565,0,386,0.264367816,0.26577783,7,1362,0,299,0.08045977,0.079296693,1,209,0,209,0.011494253,0.012168142,2,419,0,210,0.022988506,0.024394504,17,3030,0,308,0.195402299,0.176408943,39,8110,0,1063,0.448275862,0.47217047
